BIN,Brand,Type,Category,Issuer,IssuerPhone,IssuerUrl,isoCode2,isoCode3,CountryName
496055,VISA,DEBIT,PREPAID CLASSIC,"GLOBAL PROCESSING, S.A.",,,AR,ARG,ARGENTINA
496085,VISA,CREDIT,CLASSIC,"VISA COMAFI, S.A.",,,AR,ARG,ARGENTINA
496086,VISA,CREDIT,GOLD,"VISA COMAFI, S.A.",,,AR,ARG,ARGENTINA
496755,VISA,CREDIT,,,,,AR,ARG,ARGENTINA
498434,VISA,CREDIT,CLASSIC,"BANCO DE GALICIA Y BUENOS AIRES, S.A.",+541163290000,http://www.bancogalicia.com,AR,ARG,ARGENTINA
498435,VISA,CREDIT,CLASSIC,"BANCO DE GALICIA Y BUENOS AIRES, S.A.",+541163290000,http://www.bancogalicia.com,AR,ARG,ARGENTINA
498484,VISA,CREDIT,GOLD,BANCO DE SAN JUAN,+548102227524,http://www.bancosanjuan.com,AR,ARG,ARGENTINA
499798,VISA,CREDIT,,,,,AR,ARG,ARGENTINA
499816,VISA,CREDIT,SIGNATURE,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ARGENTINA), S.A.",,,AR,ARG,ARGENTINA
499838,VISA,CREDIT,CORPORATE T&E,"BANCO DE FORMOSA, S.A.",,http://www.bancodeformosa.com,AR,ARG,ARGENTINA
499859,VISA,DEBIT,CLASSIC,"BANCO HIPOTECARIO, S.A.",,,AR,ARG,ARGENTINA
499877,VISA,DEBIT,PREPAID CLASSIC,"GLOBAL PROCESSING, S.A.",,,AR,ARG,ARGENTINA
499924,VISA,CREDIT,,"BANCO MENDOZA, S.A.",+542614233041,,AR,ARG,ARGENTINA
500032,MAESTRO,DEBIT,STANDARD,,,,AR,ARG,ARGENTINA
500057,MAESTRO,DEBIT,STANDARD,,,,AR,ARG,ARGENTINA
501021,LOCAL BRAND,DEBIT,PROPRIETARY ATM,,,,AR,ARG,ARGENTINA
501039,LOCAL BRAND,DEBIT,PROPRIETARY ATM,,,,AR,ARG,ARGENTINA
501041,MAESTRO,DEBIT,,BANCO DE LA NACION ARGENTINA,+548106664444,http://www.bna.com.ar,AR,ARG,ARGENTINA
501051,MAESTRO,DEBIT,,BANCO DE SANTIAGO DEL ESTERO,,,AR,ARG,ARGENTINA
501063,MAESTRO,DEBIT,STANDARD,,,,AR,ARG,ARGENTINA
501072,MAESTRO,DEBIT,STANDARD,,,,AR,ARG,ARGENTINA
501082,LOCAL BRAND,DEBIT,STANDARD,BANCO NACION ARGENTINA,,,AR,ARG,ARGENTINA
501087,MAESTRO,DEBIT,STANDARD,,,,AR,ARG,ARGENTINA
501089,LOCAL BRAND,DEBIT,PROPRIETARY ATM,,,,AR,ARG,ARGENTINA
501104,ARGENCARD,DEBIT,,CREDIBEL,,,AR,ARG,ARGENTINA
501105,ARGENCARD,CREDIT,,CREDIBEL,,,AR,ARG,ARGENTINA
501500,MAESTRO,DEBIT,STANDARD,,,,AR,ARG,ARGENTINA
501810,LOCAL BRAND,DEBIT,,"BANCO MACRO, S.A.",+548105552355,http://www.macro.com.ar,AR,ARG,ARGENTINA
501879,MAESTRO,DEBIT,STANDARD,,,,AR,ARG,ARGENTINA
502113,MAESTRO,DEBIT,STANDARD,,,,AR,ARG,ARGENTINA
502301,MAESTRO,DEBIT,,,,,AR,ARG,ARGENTINA
503175,MAESTRO,DEBIT,,,,,AR,ARG,ARGENTINA
503645,MAESTRO,DEBIT,STANDARD,,,,AR,ARG,ARGENTINA
503670,MAESTRO,DEBIT,STANDARD,,,,AR,ARG,ARGENTINA
504310,MAESTRO,DEBIT,STANDARD,,,,AR,ARG,ARGENTINA
504338,MAESTRO,DEBIT,STANDARD,,,,AR,ARG,ARGENTINA
504363,MAESTRO,DEBIT,PRIVATE LABEL,TARJETA NARANJA SA,,,AR,ARG,ARGENTINA
504533,MAESTRO,DEBIT,STANDARD,,,,AR,ARG,ARGENTINA
504620,MAESTRO,DEBIT,STANDARD,,,,AR,ARG,ARGENTINA
504639,MAESTRO,DEBIT,STANDARD,,,,AR,ARG,ARGENTINA
504656,LOCAL BRAND,DEBIT,,"BANCO PATAGONIA, S.A.",,http://www.bancopatagonia.com,AR,ARG,ARGENTINA
504738,MAESTRO,DEBIT,STANDARD,,,,AR,ARG,ARGENTINA
504781,MAESTRO,DEBIT,,,,,AR,ARG,ARGENTINA
507001,MAESTRO,DEBIT,STANDARD,,,,AR,ARG,ARGENTINA
507002,MAESTRO,DEBIT,STANDARD,,,,AR,ARG,ARGENTINA
507004,MAESTRO,DEBIT,STANDARD,,,,AR,ARG,ARGENTINA
507082,MAESTRO,DEBIT,STANDARD,,,,AR,ARG,ARGENTINA
507090,MAESTRO,DEBIT,STANDARD,,,,AR,ARG,ARGENTINA
507858,PRIVATE LABEL,DEBIT,,BANCO DE SERVICIOS FINANCIEROS,,,AR,ARG,ARGENTINA
510190,MASTERCARD,CREDIT,BLACK,"FIRST DATA CONO SUR, S.R.L.",+541143405900,https://www1.firstdata.com.ar,AR,ARG,ARGENTINA
510211,MASTERCARD,CREDIT,STANDARD,BANCO DE LA NACION ARGENTINA,+548106664444,http://www.bna.com.ar,AR,ARG,ARGENTINA
510240,MASTERCARD,CREDIT,CENTRAL TRAVEL SOLUTIONS AIR,CITIBANK N.A.,,https://www.citibank.com.vn,AR,ARG,ARGENTINA
510488,MASTERCARD,CREDIT,BLACK,NUEVO BANCO DEL CHACO,,,AR,ARG,ARGENTINA
510541,MASTERCARD,CREDIT,BLACK,"CENCOSUD, S.A.",,,AR,ARG,ARGENTINA
511080,MASTERCARD,DEBIT,STANDARD,"RED LINK, S.A.",,,AR,ARG,ARGENTINA
511309,MASTERCARD,DEBIT,WORLD ELITE,"WILOBANK, S.A.",,,AR,ARG,ARGENTINA
511657,MASTERCARD,DEBIT,PREPAID,NUEVO BANCO DE ENTRE RIOS (BERSA),,,AR,ARG,ARGENTINA
511658,MASTERCARD,DEBIT,PREPAID,NUEVO BANCO DE ENTRE RIOS (BERSA),,,AR,ARG,ARGENTINA
511700,MASTERCARD,CREDIT,MICRO BUSINESS,EDENRED ARGENTINA SA,,,AR,ARG,ARGENTINA
511739,MASTERCARD,CREDIT,STANDARD,"BANCO MACRO, S.A.",+548105552355,http://www.macro.com.ar,AR,ARG,ARGENTINA
511740,MASTERCARD,CREDIT,STANDARD,"BANCO MACRO, S.A.",+548105552355,http://www.macro.com.ar,AR,ARG,ARGENTINA
511849,MASTERCARD,DEBIT,STANDARD,BANCO DE LA PROVINCIA DE CORDOBA (BANCO DE CORDOBA),,,AR,ARG,ARGENTINA
512258,MASTERCARD,DEBIT,PREPAID,"FIRST DATA CONO SUR, S.R.L.",+541143405900,https://www1.firstdata.com.ar,AR,ARG,ARGENTINA
512331,MASTERCARD,CREDIT,STANDARD,BANCO DE LA PAMPA,+548102222257,http://www.blp.com.ar,AR,ARG,ARGENTINA
512332,MASTERCARD,CREDIT,STANDARD,BANCO DE LA PAMPA,+548102222257,http://www.blp.com.ar,AR,ARG,ARGENTINA
512370,MASTERCARD,CREDIT,STANDARD,BANCO SANTANDER RIO SA,+548002223050,http://www.santanderrio.com.ar,AR,ARG,ARGENTINA
512421,MASTERCARD,CREDIT,GOLD,BANCO DE LA PAMPA,+548102222257,http://www.blp.com.ar,AR,ARG,ARGENTINA
512531,MASTERCARD,CREDIT,BLACK,"FIRST DATA CONO SUR, S.R.L.",+541143405900,https://www1.firstdata.com.ar,AR,ARG,ARGENTINA
512834,MASTERCARD,DEBIT,PREPAID,CREDENCIAL ARGENTINA SA,,,AR,ARG,ARGENTINA
512927,MASTERCARD,CREDIT,WORLD FOR BUSINESS,"FIRST DATA CONO SUR, S.R.L.",+541143405900,https://www1.firstdata.com.ar,AR,ARG,ARGENTINA
513000,MASTERCARD,CREDIT,STANDARD,"GLOBAL PROCESSING, S.A.",,,AR,ARG,ARGENTINA
513719,MASTERCARD,CREDIT,BLACK,"FIRST DATA CONO SUR, S.R.L.",+541143405900,https://www1.firstdata.com.ar,AR,ARG,ARGENTINA
514113,MASTERCARD,CREDIT,PLATINUM,NU ARGENTINA S A,,,AR,ARG,ARGENTINA
514115,MASTERCARD,CREDIT,EXECUTIVE BUSINESS,"FIRST DATA CONO SUR, S.R.L.",+541143405900,https://www1.firstdata.com.ar,AR,ARG,ARGENTINA
514256,MASTERCARD,DEBIT,WORLD ELITE,BANCO DE LA PAMPA,+548102222257,http://www.blp.com.ar,AR,ARG,ARGENTINA
514285,MASTERCARD,DEBIT,STANDARD,"WILOBANK, S.A.",,,AR,ARG,ARGENTINA
514365,MASTERCARD,DEBIT,STANDARD,NUEVO BANCO DEL CHACO,,,AR,ARG,ARGENTINA
514577,MASTERCARD,CREDIT,STANDARD,NU ARGENTINA S A,,,AR,ARG,ARGENTINA
514586,MASTERCARD,DEBIT,PLATINUM,BANCO DE LA PAMPA,+548102222257,http://www.blp.com.ar,AR,ARG,ARGENTINA
514758,MASTERCARD,DEBIT,STANDARD,"RED LINK, S.A.",,,AR,ARG,ARGENTINA
514904,MASTERCARD,CREDIT,PLATINUM,NUEVO BANCO DE ENTRE RIOS (BERSA),,,AR,ARG,ARGENTINA
514908,MASTERCARD,DEBIT,STANDARD,"RED LINK, S.A.",,,AR,ARG,ARGENTINA
514913,MASTERCARD,CREDIT,PLATINUM,NUEVO BANCO DE ENTRE RIOS (BERSA),,,AR,ARG,ARGENTINA
514954,MASTERCARD,CREDIT,PLATINUM,NUEVO BANCO DE ENTRE RIOS (BERSA),,,AR,ARG,ARGENTINA
515073,MASTERCARD,CREDIT,STANDARD,"BANCO PATAGONIA, S.A.",,http://www.bancopatagonia.com,AR,ARG,ARGENTINA
515479,MASTERCARD,CREDIT,BLACK,"RED LINK, S.A.",,,AR,ARG,ARGENTINA
515531,MASTERCARD,CREDIT,WORLD,BANCO MUNICIPAL DE ROSARIO,+543414256162 / +543414205600,http://www.bmros.com.ar,AR,ARG,ARGENTINA
515552,MASTERCARD,CREDIT,WORLD,BANCO MUNICIPAL DE ROSARIO,+543414256162 / +543414205600,http://www.bmros.com.ar,AR,ARG,ARGENTINA
515688,MASTERCARD,CREDIT,EXECUTIVE BUSINESS,"FIRST DATA CONO SUR, S.R.L.",+541143405900,https://www1.firstdata.com.ar,AR,ARG,ARGENTINA
515695,MASTERCARD,CREDIT,CORPORATE EXECUTIVE,"BANCO GGAL, S.A.",,,AR,ARG,ARGENTINA
515771,MASTERCARD,DEBIT,PREPAID,POMELO FINTECH SERVICES SAS,,,AR,ARG,ARGENTINA
515809,MASTERCARD,CREDIT,BLACK,BANCO DE LA PAMPA,+548102222257,http://www.blp.com.ar,AR,ARG,ARGENTINA
515810,MASTERCARD,CREDIT,BLACK,"BANCO MACRO, S.A.",+548105552355,http://www.macro.com.ar,AR,ARG,ARGENTINA
515825,MASTERCARD,CREDIT,BLACK,"BANCO COLUMBIA, S.A.",,http://www.bancocolumbia.com.ar,AR,ARG,ARGENTINA
516478,MASTERCARD,CREDIT,PLATINUM,BANCO DE LA PAMPA,+548102222257,http://www.blp.com.ar,AR,ARG,ARGENTINA
516538,MASTERCARD,CREDIT,PLATINUM,"RED LINK, S.A.",,,AR,ARG,ARGENTINA
516585,MASTERCARD,CREDIT,BLACK,BANCO BBVA ARGENTINA S A,,,AR,ARG,ARGENTINA
516602,MASTERCARD,CREDIT,BLACK,"BANCO COMAFI, S.A.",,http://www.bancocolumbia.com.ar,AR,ARG,ARGENTINA
516644,MASTERCARD,CREDIT,PLATINUM,"FIRST DATA CONO SUR, S.R.L.",+541143405900,https://www1.firstdata.com.ar,AR,ARG,ARGENTINA
516656,MASTERCARD,DEBIT,PREPAID,GLOBAL PROCESSING SA,,,AR,ARG,ARGENTINA
516664,MASTERCARD,CREDIT,STANDARD,"BANCO ITAU ARGENTINA, S.A.",+541143788400,http://www.itau.com.ar,AR,ARG,ARGENTINA
516981,MASTERCARD,CREDIT,CENTRAL TRAVEL SOLUTIONS AIR,CITIBANK N.A.,,https://www.citibank.com.vn,AR,ARG,ARGENTINA
517174,MASTERCARD,CREDIT,BUSINESS,BANCO DE LA PROVINCIA DE CORDOBA (BANCO DE CORDOBA),,,AR,ARG,ARGENTINA
517227,MASTERCARD,CREDIT,CORPORATE,BANCO DE LA NACION ARGENTINA,+548106664444,http://www.bna.com.ar,AR,ARG,ARGENTINA
517230,MASTERCARD,CREDIT,WORLD BUSINESS,BANCO DE LA NACION ARGENTINA,+548106664444,http://www.bna.com.ar,AR,ARG,ARGENTINA
517231,MASTERCARD,DEBIT,PREPAID BUSINESS,BANCO DE LA NACION ARGENTINA,,http://www.bna.com.ar,AR,ARG,ARGENTINA
517310,MASTERCARD,CREDIT,CORPORATE PURCHASING,"BANCO COLUMBIA, S.A.",,http://www.bancocolumbia.com.ar,AR,ARG,ARGENTINA
517562,MASTERCARD,DEBIT,STANDARD,BANCO DE LA PROVINCIA DE CORDOBA (BANCO DE CORDOBA),,,AR,ARG,ARGENTINA
517942,MASTERCARD,CREDIT,PLATINUM,NUEVO BANCO DE ENTRE RIOS (BERSA),,,AR,ARG,ARGENTINA
518011,MASTERCARD,CREDIT,GOLD,"WILOBANK, S.A.",,,AR,ARG,ARGENTINA
518080,MASTERCARD,CREDIT,STANDARD,"WILOBANK, S.A.",,,AR,ARG,ARGENTINA
518128,MASTERCARD,CREDIT,STANDARD,NUEVO BANCO DEL CHACO,,,AR,ARG,ARGENTINA
518498,MASTERCARD,DEBIT,PREPAID BUSINESS,"BANCO COMAFI, S.A.",,http://www.bancocolumbia.com.ar,AR,ARG,ARGENTINA
518664,MASTERCARD,CREDIT,GOLD,BANCO DE LA NACION ARGENTINA,+548106664444,http://www.bna.com.ar,AR,ARG,ARGENTINA
518914,MASTERCARD,CREDIT,STANDARD,BANCO DE LA NACION ARGENTINA,+548106664444,http://www.bna.com.ar,AR,ARG,ARGENTINA
519010,MASTERCARD,CREDIT,BLACK,"FIRST DATA CONO SUR, S.R.L.",+541143405900,https://www1.firstdata.com.ar,AR,ARG,ARGENTINA
519020,MASTERCARD,DEBIT,PREPAID,"FIRST DATA CONO SUR, S.R.L.",+541143405900,https://www1.firstdata.com.ar,AR,ARG,ARGENTINA
519168,MASTERCARD,DEBIT,PREPAID,BANCO DE LA PAMPA,+548102222257,http://www.blp.com.ar,AR,ARG,ARGENTINA
519702,MASTERCARD,CREDIT,BLACK,"BANCO SUPERVIELLE, S.A.",,http://www.supervielle.com.ar,AR,ARG,ARGENTINA
519710,MASTERCARD,CREDIT,BLACK,"BANCO MACRO, S.A.",,http://www.macro.com.ar,AR,ARG,ARGENTINA
519711,MASTERCARD,CREDIT,BLACK,"BANCO MACRO, S.A.",,http://www.macro.com.ar,AR,ARG,ARGENTINA
519714,MASTERCARD,CREDIT,BLACK,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ARGENTINA), S.A.",,,AR,ARG,ARGENTINA
519740,MASTERCARD,CREDIT,BUSINESS,"BANCO COMAFI, S.A.",,http://www.bancocolumbia.com.ar,AR,ARG,ARGENTINA
519767,MASTERCARD,CREDIT,CORPORATE,"CENCOSUD, S.A.",,,AR,ARG,ARGENTINA
519770,MASTERCARD,CREDIT,CORPORATE,"BANCO COMAFI, S.A.",,http://www.bancocolumbia.com.ar,AR,ARG,ARGENTINA
519771,MASTERCARD,DEBIT,PREPAID BUSINESS,"BANCO COMAFI, S.A.",,http://www.bancocolumbia.com.ar,AR,ARG,ARGENTINA
519879,MASTERCARD,DEBIT,PREPAID,GLOBAL PROCESSING SA,,,AR,ARG,ARGENTINA
519927,MASTERCARD,CREDIT,EXECUTIVE BUSINESS,"FIRST DATA CONO SUR, S.R.L.",+541143405900,https://www1.firstdata.com.ar,AR,ARG,ARGENTINA
520053,MASTERCARD,CREDIT,STANDARD,BANCO DE LA NACION ARGENTINA,+548106664444,http://www.bna.com.ar,AR,ARG,ARGENTINA
520223,MASTERCARD,CREDIT,BUSINESS,BANCO DE LA PAMPA,+548102222257,http://www.blp.com.ar,AR,ARG,ARGENTINA
520225,MASTERCARD,CREDIT,GOLD,BANCO DE SERVICIOS FINANCIEROS SA,,,AR,ARG,ARGENTINA
520681,MASTERCARD,CREDIT,STANDARD,"BANCO COINAG, S.A.",,,AR,ARG,ARGENTINA
520684,MASTERCARD,CREDIT,STANDARD,"BANCO MACRO, S.A.",+548105552355,http://www.macro.com.ar,AR,ARG,ARGENTINA
520811,MASTERCARD,DEBIT,PREPAID,"BANCO COMAFI, S.A.",,http://www.bancocolumbia.com.ar,AR,ARG,ARGENTINA
520812,MASTERCARD,DEBIT,PREPAID,BANCO SANTANDER RIO SA,+548002223050,http://www.santanderrio.com.ar,AR,ARG,ARGENTINA
520984,MASTERCARD,CREDIT,CORPORATE,"BANCO MACRO, S.A.",+548105552355,http://www.macro.com.ar,AR,ARG,ARGENTINA
521219,MASTERCARD,DEBIT,PREPAID,POMELO FINTECH SERVICES SAS,,,AR,ARG,ARGENTINA
521246,MASTERCARD,DEBIT,PREPAID,POMELO FINTECH SERVICES SAS,,,AR,ARG,ARGENTINA
521373,MASTERCARD,CREDIT,PLATINUM,BANCO BBVA ARGENTINA S A,,,AR,ARG,ARGENTINA
521388,MASTERCARD,CREDIT,PLATINUM,"BANCO PATAGONIA, S.A.",,http://www.bancopatagonia.com,AR,ARG,ARGENTINA
521436,MASTERCARD,DEBIT,STANDARD,"BANCO PROVINCIA NEUQUEN, S.A.",,,AR,ARG,ARGENTINA
521593,MASTERCARD,CREDIT,CORPORATE,"BANCO PROVINCIA NEUQUEN, S.A.",,,AR,ARG,ARGENTINA
521642,MASTERCARD,CREDIT,CORPORATE,BANCO CIUDAD DE BUENOS AIRES,,,AR,ARG,ARGENTINA
521644,MASTERCARD,CREDIT,EXECUTIVE BUSINESS,"FIRST DATA CONO SUR, S.R.L.",+541143405900,https://www1.firstdata.com.ar,AR,ARG,ARGENTINA
521695,MASTERCARD,CREDIT,CORPORATE,"FIRST DATA CONO SUR, S.R.L.",+541143405900,https://www1.firstdata.com.ar,AR,ARG,ARGENTINA
521724,MASTERCARD,CREDIT,PLATINUM,"FIRST DATA CONO SUR, S.R.L.",+541143405900,https://www1.firstdata.com.ar,AR,ARG,ARGENTINA
521872,MASTERCARD,CREDIT,PLATINUM,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ARGENTINA), S.A.",,,AR,ARG,ARGENTINA
522135,MASTERCARD,CREDIT,STANDARD,"BANCO SUPERVIELLE, S.A.",,http://www.supervielle.com.ar,AR,ARG,ARGENTINA
522137,MASTERCARD,CREDIT,STANDARD,"BANCO SUPERVIELLE, S.A.",,http://www.supervielle.com.ar,AR,ARG,ARGENTINA
522227,MASTERCARD,CREDIT,STANDARD,"FIRST DATA CONO SUR, S.R.L.",+541143405900,https://www1.firstdata.com.ar,AR,ARG,ARGENTINA
522244,MASTERCARD,CREDIT,STANDARD,"BANCO COLUMBIA, S.A.",,http://www.bancocolumbia.com.ar,AR,ARG,ARGENTINA
522428,MASTERCARD,DEBIT,PREPAID,GLOBAL PROCESSING SA,,,AR,ARG,ARGENTINA
522429,MASTERCARD,CREDIT,BLACK,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ARGENTINA), S.A.",,,AR,ARG,ARGENTINA
522513,MASTERCARD,DEBIT,PREPAID BUSINESS,"BANCO COMAFI, S.A.",,http://www.bancocolumbia.com.ar,AR,ARG,ARGENTINA
522597,MASTERCARD,CREDIT,PLATINUM,"FIRST DATA CONO SUR, S.R.L.",+541143405900,https://www1.firstdata.com.ar,AR,ARG,ARGENTINA
522684,MASTERCARD,DEBIT,PREPAID,BANCO DE LA NACION ARGENTINA,+548106664444,http://www.bna.com.ar,AR,ARG,ARGENTINA
522697,MASTERCARD,CREDIT,STANDARD,"FIRST DATA CONO SUR, S.R.L.",+541143405900,https://www1.firstdata.com.ar,AR,ARG,ARGENTINA
522713,MASTERCARD,DEBIT,PREPAID BUSINESS,BANCO DE LA NACION ARGENTINA,+548106664444,http://www.bna.com.ar,AR,ARG,ARGENTINA
522756,MASTERCARD,CREDIT,PLATINUM,"FIRST DATA CONO SUR, S.R.L.",+541143405900,https://www1.firstdata.com.ar,AR,ARG,ARGENTINA
522790,MASTERCARD,CREDIT,STANDARD,NUEVO BANCO DEL CHACO,,,AR,ARG,ARGENTINA
522859,MASTERCARD,CREDIT,PLATINUM,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ARGENTINA), S.A.",,,AR,ARG,ARGENTINA
522972,MASTERCARD,CREDIT,PLATINUM,"BANCO MACRO, S.A.",,http://www.macro.com.ar,AR,ARG,ARGENTINA
522998,MASTERCARD,DEBIT,,FIRST DATA CONO SUR S.R.L.,+541143405900,https://www1.firstdata.com.ar,AR,ARG,ARGENTINA
523457,MASTERCARD,CREDIT,STANDARD,"BANCO SUPERVIELLE, S.A.",,http://www.supervielle.com.ar,AR,ARG,ARGENTINA
523606,MASTERCARD,CREDIT,BUSINESS,BANCO DE LA NACION ARGENTINA,+548106664444,http://www.bna.com.ar,AR,ARG,ARGENTINA
523637,MASTERCARD,CREDIT,CORPORATE,"BANCO MACRO, S.A.",+548105552355,http://www.macro.com.ar,AR,ARG,ARGENTINA
523638,MASTERCARD,CREDIT,CORPORATE,"BANCO MACRO, S.A.",+548105552355,http://www.macro.com.ar,AR,ARG,ARGENTINA
523731,MASTERCARD,CREDIT,GOLD,BANCO SANTANDER RIO SA,+548002223050,http://www.santanderrio.com.ar,AR,ARG,ARGENTINA
523758,MASTERCARD,CREDIT,PLATINUM,"BANCO MACRO, S.A.",+548105552355,http://www.macro.com.ar,AR,ARG,ARGENTINA
523793,MASTERCARD,DEBIT,PREPAID,"CENCOSUD, S.A.",,,AR,ARG,ARGENTINA
523837,MASTERCARD,CREDIT,STANDARD,BANCO DE LA NACION ARGENTINA,+548106664444,http://www.bna.com.ar,AR,ARG,ARGENTINA
523863,MASTERCARD,DEBIT,PREPAID,"BANCO MACRO, S.A.",+548105552355,http://www.macro.com.ar,AR,ARG,ARGENTINA
523916,MASTERCARD,CREDIT,PLATINUM,BANCO SANTANDER RIO SA,+548002223050,http://www.santanderrio.com.ar,AR,ARG,ARGENTINA
523920,MASTERCARD,CREDIT,PLATINUM,BANCO BBVA ARGENTINA S A,,,AR,ARG,ARGENTINA
523937,MASTERCARD,CREDIT,PLATINUM,"BANCO DE GALICIA Y BUENOS AIRES, S.A.",+541163290000,http://www.bancogalicia.com,AR,ARG,ARGENTINA
524123,MASTERCARD,CREDIT,BLACK,"BANCO COLUMBIA, S.A.",,http://www.bancocolumbia.com.ar,AR,ARG,ARGENTINA
524233,MASTERCARD,CREDIT,BLACK,"BANCO MACRO, S.A.",+548105552355,http://www.macro.com.ar,AR,ARG,ARGENTINA
524313,MASTERCARD,DEBIT,PLATINUM,"BANCO PROVINCIA NEUQUEN, S.A.",,,AR,ARG,ARGENTINA
524348,MASTERCARD,CREDIT,PLATINUM,"BANCO SUPERVIELLE, S.A.",,http://www.supervielle.com.ar,AR,ARG,ARGENTINA
524702,MASTERCARD,CREDIT,GOLD,"BANCO GGAL, S.A.",,,AR,ARG,ARGENTINA
524713,MASTERCARD,CREDIT,PLATINUM,"FIRST DATA CONO SUR, S.R.L.",+541143405900,https://www1.firstdata.com.ar,AR,ARG,ARGENTINA
524716,MASTERCARD,CREDIT,BLACK,"FIRST DATA CONO SUR, S.R.L.",+541143405900,https://www1.firstdata.com.ar,AR,ARG,ARGENTINA
524728,MASTERCARD,DEBIT,PREPAID,POMELO FINTECH SERVICES SAS,,,AR,ARG,ARGENTINA
525324,MASTERCARD,CREDIT,STANDARD,BANCO DE LA PROVINCIA DE CORDOBA (BANCO DE CORDOBA),,,AR,ARG,ARGENTINA
525337,MASTERCARD,DEBIT,PREPAID,GLOBAL PROCESSING SA,,,AR,ARG,ARGENTINA
525353,MASTERCARD,CREDIT,STANDARD,BANCO MUNICIPAL DE ROSARIO,+543414256162 / +543414205600,http://www.bmros.com.ar,AR,ARG,ARGENTINA
525419,MASTERCARD,CREDIT,STANDARD,BANCO SANTANDER RIO SA,+548002223050,http://www.santanderrio.com.ar,AR,ARG,ARGENTINA
525423,MASTERCARD,CREDIT,STANDARD,"FIRST DATA CONO SUR, S.R.L.",+541143405900,https://www1.firstdata.com.ar,AR,ARG,ARGENTINA
525425,MASTERCARD,CREDIT,STANDARD,"BANCO MACRO, S.A.",,http://www.macro.com.ar,AR,ARG,ARGENTINA
525455,MASTERCARD,CREDIT,STANDARD,"BANCO MACRO, S.A.",,http://www.macro.com.ar,AR,ARG,ARGENTINA
525468,MASTERCARD,CREDIT,PLATINUM,"BANCO SUPERVIELLE, S.A.",,http://www.supervielle.com.ar,AR,ARG,ARGENTINA
525488,MASTERCARD,CREDIT,STANDARD,"FIRST DATA CONO SUR, S.R.L.",+541143405900,https://www1.firstdata.com.ar,AR,ARG,ARGENTINA
525489,MASTERCARD,CREDIT,STANDARD,"BANCO GGAL, S.A.",,,AR,ARG,ARGENTINA
525559,MASTERCARD,DEBIT,STANDARD,"RED LINK, S.A.",,,AR,ARG,ARGENTINA
525562,MASTERCARD,DEBIT,PREPAID,PREXCARD SAS,,,AR,ARG,ARGENTINA
525633,MASTERCARD,CREDIT,STANDARD,"BANCO MACRO, S.A.",+548105552355,http://www.macro.com.ar,AR,ARG,ARGENTINA
525652,MASTERCARD,CREDIT,WORLD FOR BUSINESS,"BANCO MACRO, S.A.",+548105552355,http://www.macro.com.ar,AR,ARG,ARGENTINA
525653,MASTERCARD,CREDIT,WORLD FOR BUSINESS,"WILOBANK, S.A.",,,AR,ARG,ARGENTINA
525692,MASTERCARD,CREDIT,STANDARD,"BANCO GGAL, S.A.",,,AR,ARG,ARGENTINA
525855,MASTERCARD,DEBIT,PREPAID,ALAU TECNOLOGIA S.A.U.,,,AR,ARG,ARGENTINA
525857,MASTERCARD,CREDIT,GOLD,"FIRST DATA CONO SUR, S.R.L.",+541143405900,https://www1.firstdata.com.ar,AR,ARG,ARGENTINA
525860,MASTERCARD,CREDIT,GOLD,"BANCO COMAFI, S.A.",,http://www.bancocolumbia.com.ar,AR,ARG,ARGENTINA
526070,MASTERCARD,CREDIT,STANDARD,BANCO BBVA ARGENTINA S A,,,AR,ARG,ARGENTINA
526396,MASTERCARD,CREDIT,BLACK,"BANCO PATAGONIA, S.A.",,http://www.bancopatagonia.com,AR,ARG,ARGENTINA
526461,MASTERCARD,DEBIT,STANDARD,BANCO DE LA PAMPA,+548102222257,http://www.blp.com.ar,AR,ARG,ARGENTINA
526497,MASTERCARD,DEBIT,STANDARD,"RED LINK, S.A.",,,AR,ARG,ARGENTINA
526773,MASTERCARD,DEBIT,PREPAID,BANCO DE LA PROVINCIA DE CORDOBA (BANCO DE CORDOBA),,,AR,ARG,ARGENTINA
526810,MASTERCARD,CREDIT,STANDARD,NUEVO BANCO DE ENTRE RIOS (BERSA),,,AR,ARG,ARGENTINA
527009,MASTERCARD,CREDIT,PLATINUM,"BANCO COMAFI, S.A.",,http://www.bancocolumbia.com.ar,AR,ARG,ARGENTINA
527061,MASTERCARD,CREDIT,BLACK,BANCO DE SERVICIOS FINANCIEROS SA,,,AR,ARG,ARGENTINA
527104,MASTERCARD,CREDIT,BLACK,"CENCOSUD, S.A.",,,AR,ARG,ARGENTINA
527123,MASTERCARD,CREDIT,PLATINUM,NUEVO BANCO DEL CHACO,,,AR,ARG,ARGENTINA
527270,MASTERCARD,CREDIT,PLATINUM,"BANCO COINAG, S.A.",,,AR,ARG,ARGENTINA
527341,MASTERCARD,DEBIT,PREPAID,BANCO DE LA NACION ARGENTINA,+548106664444,http://www.bna.com.ar,AR,ARG,ARGENTINA
